# u_0,pdf
-2.565030525000000505e-01,5.337779199403903663e-01
-2.511242355000000703e-01,5.419479901435595437e-01
-2.457454185000000901e-01,5.383168478310399463e-01
-2.403666015000001099e-01,5.746282709562364754e-01
-2.349877845000001297e-01,5.619192728624177180e-01
-2.296089675000001495e-01,5.464869180342091237e-01
-2.242301505000001693e-01,5.487563819795339137e-01
-2.188513335000001891e-01,5.569264521827032022e-01
-2.134725165000002089e-01,5.564725593936382664e-01
-2.080936995000002288e-01,5.696354502765220706e-01
-2.027148825000002486e-01,5.977768031985494224e-01
-1.973360655000000463e-01,5.796210916359032517e-01
-1.919572484999998441e-01,5.360473838857151563e-01
-1.865784314999998639e-01,5.787133060578211197e-01
-1.811996144999998837e-01,5.546569882373784122e-01
-1.758207974999999035e-01,5.424018829326245905e-01
-1.704419804999999233e-01,5.424018829326245905e-01
-1.650631634999999431e-01,5.791671988468860555e-01
-1.596843464999999629e-01,5.596498089170929280e-01
-1.543055294999999827e-01,5.687276646983920880e-01
-1.489267125000000025e-01,5.501180603467288321e-01
-1.435478955000000223e-01,5.664582007530672980e-01
-1.381690785000000421e-01,5.646426295968074438e-01
-1.327902615000000619e-01,5.582881305498981206e-01
-1.274114445000000817e-01,5.673659863311971696e-01
-1.220326275000001015e-01,6.005001599329391482e-01
-1.166538105000001213e-01,5.473947036123391063e-01
-1.112749935000001411e-01,5.768977349015613765e-01
-1.058961765000001609e-01,5.591959161280279922e-01
-1.005173595000001807e-01,5.719049142218467496e-01
-9.513854250000020052e-02,6.109396940814331156e-01
-8.975972550000022032e-02,5.977768031985494224e-01
-8.438090850000024012e-02,5.850678051047305539e-01
-7.900209150000003788e-02,5.492102747685535524e-01
-7.362327449999983564e-02,5.759899493234313939e-01
-6.824445749999985544e-02,5.700893430655868954e-01
-6.286564049999987525e-02,6.032235166673288740e-01
-5.748682349999989505e-02,5.982306959876143582e-01
-5.210800649999991485e-02,5.823444483703408281e-01
-4.672918949999993465e-02,5.614653800733527822e-01
-4.135037249999995446e-02,5.755360565343664581e-01
-3.597155549999997426e-02,6.041313022454588566e-01
-3.059273849999999406e-02,6.123013724486280340e-01
-2.521392150000001386e-02,6.186558714955374683e-01
-1.983510450000003367e-02,6.123013724486280340e-01
-1.445628750000005347e-02,6.068546589798485824e-01
-9.077470500000073272e-03,5.923300897297698597e-01
-3.698653500000093075e-03,5.923300897297698597e-01
1.680163499999887122e-03,5.945995536750946497e-01
7.058980499999867320e-03,6.168403003392776141e-01
1.243779749999984752e-02,6.118474796595630982e-01
1.781661449999982771e-02,6.100319085033032440e-01
2.319543149999980791e-02,5.723588070109117965e-01
2.857424849999978811e-02,5.669120935421322338e-01
3.395306549999976831e-02,6.045851950345237924e-01
3.933188249999974850e-02,6.104858012923681798e-01
4.471069949999995075e-02,5.927839825187859457e-01
5.008951650000015299e-02,6.091241229251732614e-01
5.546833350000013318e-02,6.059468734017187108e-01
6.084715050000011338e-02,5.841600195266006823e-01
6.622596750000009358e-02,5.891528402063151981e-01
7.160478450000007378e-02,6.027696238782639382e-01
7.698360150000005397e-02,6.213792282299271941e-01
8.236241850000003417e-02,6.209253354408622583e-01
8.774123550000001437e-02,5.791671988468860555e-01
9.312005249999999457e-02,5.855216978937956007e-01
9.849886949999997476e-02,6.159325147611477425e-01
1.038776864999999550e-01,6.014079455110690198e-01
1.092565034999999352e-01,6.005001599329391482e-01
1.146353204999999154e-01,6.032235166673288740e-01
1.200141374999998956e-01,6.150247291830177598e-01
1.253929544999998758e-01,6.009540527220040840e-01
1.307717714999998559e-01,6.041313022454588566e-01
1.361505884999998361e-01,6.077624445579784540e-01
1.415294054999998163e-01,5.682737719093271522e-01
1.469082224999997965e-01,6.064007661907835356e-01
1.522870394999997767e-01,5.986845887766792940e-01
1.576658564999997569e-01,5.964151248313545040e-01
1.630446734999999592e-01,6.050390878235387682e-01
1.684234905000001614e-01,5.582881305498981206e-01
1.738023075000001416e-01,5.850678051047305539e-01
1.791811245000001218e-01,5.723588070109117965e-01
1.845599415000001020e-01,5.832522339484706997e-01
1.899387585000000822e-01,5.959612320422895682e-01
1.953175755000000624e-01,5.873372690500553439e-01
2.006963925000000426e-01,5.814366627922109565e-01
2.060752095000000228e-01,6.041313022454588566e-01
2.114540265000000030e-01,5.891528402063151981e-01
2.168328434999999832e-01,5.805288772140809739e-01
2.222116604999999634e-01,5.850678051047305539e-01
2.275904774999999436e-01,5.909684113625750523e-01
2.329692944999999238e-01,5.696354502765220706e-01
2.383481114999999040e-01,5.737204853781066038e-01
