# u_1,pdf
-9.841033949999999919e-01,2.562354627487694048e-01
-9.775347050000000593e-01,2.558641608175293292e-01
-9.709660150000001266e-01,2.563468533281414441e-01
-9.643973249999999720e-01,2.536363492300717781e-01
-9.578286349999998173e-01,2.622876842279824872e-01
-9.512599449999998846e-01,2.638471523391907603e-01
-9.446912549999999520e-01,2.668175677891112541e-01
-9.381225650000000194e-01,2.721271854058442408e-01
-9.315538750000000867e-01,2.729440496545723627e-01
-9.249851850000001541e-01,2.684141660934435958e-01
-9.184164949999999994e-01,2.781422766919144918e-01
-9.118478049999998447e-01,2.839717170124023138e-01
-9.052791149999999121e-01,2.848257114542544488e-01
-8.987104249999999794e-01,2.870906532348188600e-01
-8.921417350000000468e-01,2.915091462165756431e-01
-8.855730450000001142e-01,2.944053012802481661e-01
-8.790043549999999595e-01,2.898754177190998038e-01
-8.724356649999998048e-01,2.912863650578316199e-01
-8.658669749999998722e-01,2.948879937908602256e-01
-8.592982849999999395e-01,3.010144756563213342e-01
-8.527295950000000069e-01,3.009030850769492949e-01
-8.461609050000000742e-01,3.022026418362895317e-01
-8.395922150000001416e-01,3.040591514924898542e-01
-8.330235249999999869e-01,3.164977661890106542e-01
-8.264548349999998322e-01,3.199508741495646902e-01
-8.198861449999998996e-01,3.187627079695964927e-01
-8.133174549999999670e-01,3.209162591707888090e-01
-8.067487650000000343e-01,3.251119709938016245e-01
-8.001800750000001017e-01,3.254090125387936738e-01
-7.936113850000001690e-01,3.247777992556855065e-01
-7.870426950000000144e-01,3.247035388694155533e-01
-7.804740049999998597e-01,3.316468849836267663e-01
-7.739053149999999270e-01,3.324637492323548882e-01
-7.673366249999999944e-01,3.385159707115680261e-01
-7.607679350000000618e-01,3.405952615265123162e-01
-7.541992450000001291e-01,3.425631617620846781e-01
-7.476305549999999744e-01,3.419690786720774867e-01
-7.410618649999998198e-01,3.559671614798510797e-01
-7.344931749999998871e-01,3.514001477255982997e-01
-7.279244849999999545e-01,3.434914165901848393e-01
-7.213557950000000218e-01,3.564498539904631391e-01
-7.147871050000000892e-01,3.587519259641515634e-01
-7.082184150000001566e-01,3.562642030248431291e-01
-7.016497250000000019e-01,3.639872831946118770e-01
-6.950810349999998472e-01,3.633932001046523697e-01
-6.885123449999999146e-01,3.662893551683248927e-01
-6.819436549999999819e-01,3.654353607264727577e-01
-6.753749650000000493e-01,3.758689449943186101e-01
-6.688062750000001166e-01,3.712276708538178038e-01
-6.622375849999999620e-01,3.786165792854694900e-01
-6.556688949999998073e-01,3.812899531904235806e-01
-6.491002049999998746e-01,3.842603686403441299e-01
-6.425315149999999420e-01,3.923547507413775448e-01
-6.359628250000000094e-01,3.904239806989291961e-01
-6.293941350000000767e-01,3.945825623288179429e-01
-6.228254450000001441e-01,3.965133323712662361e-01
-6.162567549999999894e-01,3.990010553105477475e-01
-6.096880649999998347e-01,3.967361135300102593e-01
-6.031193749999999021e-01,4.037537200304475715e-01
-5.965506849999999694e-01,3.992609666624427622e-01
-5.899819950000000368e-01,4.024541632711072792e-01
-5.834133050000001042e-01,3.952880359981740255e-01
-5.768446149999999495e-01,4.118109719383291067e-01
-5.702759249999997948e-01,4.169720687825939076e-01
-5.637072349999998622e-01,4.120337530971009965e-01
-5.571385449999999295e-01,4.202766559706304639e-01
-5.505698549999999969e-01,4.157839026026256546e-01
-5.440011650000000643e-01,4.268115699604556057e-01
-5.374324750000001316e-01,4.220217750474587470e-01
-5.308637849999999769e-01,4.262174868704426967e-01
-5.242950949999998222e-01,4.311186723628403494e-01
-5.177264049999998896e-01,4.303018081141122275e-01
-5.111577149999999570e-01,4.281482569129198557e-01
-5.045890250000000243e-01,4.379506278976575961e-01
-4.980203350000000917e-01,4.395100960088658693e-01
-4.914516449999999370e-01,4.393987054294641870e-01
-4.848829549999997823e-01,4.409210433475781454e-01
-4.783142649999998497e-01,4.342004783921329381e-01
-4.717455749999999171e-01,4.398442677469819317e-01
-4.651768849999999844e-01,4.464534421230550998e-01
-4.586081950000000518e-01,4.525427937953921398e-01
-4.520395050000001191e-01,4.523571428297721853e-01
-4.454708149999999645e-01,4.438914587974686632e-01
-4.389021249999998098e-01,4.577038906396290741e-01
-4.323334349999998771e-01,4.618253420763938633e-01
-4.257647449999999445e-01,4.535824392028643404e-01
-4.191960550000000119e-01,4.624194251663779620e-01
-4.126273650000000792e-01,4.636075913463461595e-01
-4.060586750000001466e-01,4.652784500369264720e-01
-3.994899849999999919e-01,4.640160234706788844e-01
-3.929212949999998372e-01,4.705509374605353345e-01
-3.863526049999999046e-01,4.726302282754797357e-01
-3.797839149999999719e-01,4.715905828680075351e-01
-3.732152250000000393e-01,4.799448763209090418e-01
-3.666465350000001067e-01,4.701053751430472882e-01
-3.600778449999999520e-01,4.734470925241758832e-01
-3.535091549999997973e-01,4.659467935131585414e-01
-3.469404649999998647e-01,4.773086326091045550e-01
-3.403717749999999320e-01,4.711821507436435019e-01
-3.338030849999999994e-01,4.718504942198756269e-01
-3.272343950000000667e-01,4.798706159346610156e-01
-3.206657050000001341e-01,4.793879234240489562e-01
-3.140970149999999794e-01,4.776428043471883655e-01
-3.075283249999998247e-01,4.878907376494464598e-01
-3.009596349999998921e-01,4.814300840458693442e-01
-2.943909449999999595e-01,4.800933970934050388e-01
-2.878222550000000268e-01,4.867025714694782623e-01
-2.812535650000000942e-01,4.821726879083494399e-01
-2.746848749999999395e-01,4.865169205038253342e-01
-2.681161849999997848e-01,4.874451753319583580e-01
-2.615474949999998522e-01,4.893759453744067067e-01
-2.549788049999999195e-01,4.831009427364496012e-01
-2.484101149999999869e-01,4.845861504614098481e-01
-2.418414250000000543e-01,4.877793470700744205e-01
-2.352727350000001216e-01,4.920493192793351511e-01
-2.287040449999999669e-01,4.991783163591106964e-01
-2.221353549999998123e-01,4.990297955866484503e-01
-2.155666649999998796e-01,4.896729869193987561e-01
-2.089979749999999470e-01,4.933860062317994566e-01
-2.024292850000000143e-01,4.985099728829123222e-01
-1.958605950000000817e-01,4.941657402874035654e-01
-1.892919049999999270e-01,4.861084883794612455e-01
-1.827232149999997723e-01,4.936087873905434797e-01
-1.761545249999998397e-01,4.939800893217834998e-01
-1.695858349999999071e-01,5.009234354359727304e-01
-1.630171449999999744e-01,4.966163330335879866e-01
-1.564484550000000418e-01,5.002922221528646185e-01
-1.498797650000001092e-01,4.993268371316404441e-01
-1.433110749999999545e-01,5.028913356715111194e-01
-1.367423849999997998e-01,5.024457733540570459e-01
-1.301736949999998672e-01,4.993268371316404441e-01
-1.236050049999999345e-01,5.019259506503209733e-01
-1.170363150000000019e-01,4.992897069385164310e-01
-1.104676250000000692e-01,4.924948815968232529e-01
-1.038989350000001366e-01,5.022601223884369803e-01
-9.733024499999998191e-02,4.982500615310105907e-01
-9.076155499999982723e-02,4.956509480123638123e-01
-8.419286499999989459e-02,5.040423716583892766e-01
-7.762417499999996195e-02,4.985471030760363353e-01
-7.105548500000002932e-02,4.988441446210283847e-01
-6.448679500000009668e-02,5.033740281821572626e-01
-5.791810499999994200e-02,5.015175185259229673e-01
-5.134941499999978731e-02,5.030398564440411446e-01
-4.478072499999985467e-02,5.004036127322366578e-01
-3.821203499999992204e-02,4.931260948799313648e-01
-3.164334499999998940e-02,5.048592359071174540e-01
-2.507465500000005676e-02,5.022601223884369803e-01
-1.850596500000012412e-02,4.942400006736515916e-01
-1.193727499999996944e-02,5.011833467878068493e-01
-5.368584999999814755e-03,4.979158897929282235e-01
1.200105000000117883e-03,4.889303830569186604e-01
7.768795000000050521e-03,4.919750588930871249e-01
1.433748499999998316e-02,4.851059731651459761e-01
2.090617499999991580e-02,5.068642663358138289e-01
2.747486500000007048e-02,4.946855629911062202e-01
3.404355500000022516e-02,5.069385267220618552e-01
4.061224500000015780e-02,4.863312695382381312e-01
4.718093500000009044e-02,4.927176627555672761e-01
5.374962500000002308e-02,4.830266823502015749e-01
6.031831499999995572e-02,4.883734301600585193e-01
6.688700499999988835e-02,4.898586378850188217e-01
7.345569500000004304e-02,4.947598233773542464e-01
8.002438500000019772e-02,4.853287543238899437e-01
8.659307500000013036e-02,4.950939951155037266e-01
9.316176500000006300e-02,4.825439898395894600e-01
9.973045499999999564e-02,4.825068596464654469e-01
1.062991449999999283e-01,4.855144052895100093e-01
1.128678350000000830e-01,4.802047876727446041e-01
1.194365250000002376e-01,4.828039011914575518e-01
1.260052150000001703e-01,4.883734301600585193e-01
1.325739050000001029e-01,4.762318570085083969e-01
1.391425950000000356e-01,4.849574523926499237e-01
1.457112849999999682e-01,4.948712139567596480e-01
1.522799749999999008e-01,4.851802335513940023e-01
1.588486650000000555e-01,4.841777183370130078e-01
1.654173550000002102e-01,4.925691419830712792e-01
1.719860450000001428e-01,4.831380729295736143e-01
1.785547350000000755e-01,4.871481337869663086e-01
1.851234250000000081e-01,4.815786048183652857e-01
1.916921149999999407e-01,4.820984275221014137e-01
1.982608050000000954e-01,4.851802335513611397e-01
2.048294950000002501e-01,4.762318570085083969e-01
2.113981850000001828e-01,4.688429485768310645e-01
2.179668750000001154e-01,4.664666162168946695e-01
2.245355650000000480e-01,4.700311147567993175e-01
2.311042549999999807e-01,4.675433918174908277e-01
2.376729449999999133e-01,4.697712034049312257e-01
2.442416350000000680e-01,4.639417630844308582e-01
2.508103250000002227e-01,4.619738628488898047e-01
2.573790150000001553e-01,4.601173531926894822e-01
2.639477050000000879e-01,4.661324444787786070e-01
2.705163950000000206e-01,4.565528546527848897e-01
2.770850849999999532e-01,4.607485664757976496e-01
2.836537749999998859e-01,4.537309599753603928e-01
2.902224650000000405e-01,4.442256305355846702e-01
2.967911550000001952e-01,4.379506278976575961e-01
3.033598450000001279e-01,4.351287332202330993e-01
3.099285350000000605e-01,4.379134977045335830e-01
3.164972249999999931e-01,4.397700073607339055e-01
3.230659149999999258e-01,4.423691208794143792e-01
3.296346050000000805e-01,4.338663066539875657e-01
3.362032950000002351e-01,4.327524008602967043e-01
3.427719850000001678e-01,4.297819854103761550e-01
3.493406750000001004e-01,4.315271044872044381e-01
3.559093650000000331e-01,4.225415977511948751e-01
3.624780549999999657e-01,4.297077250241281288e-01
