# value,p_w_0,p_w_1,p_w_2
-1.257812500000000000e+00,8.149091547387672663e-02,7.541800697276823673e-02,7.542611199232433783e-02
-8.984375000000000000e-01,8.522845947968174518e-02,7.742677268444285443e-02,7.729270522235406893e-02
-5.390625000000000000e-01,8.800347135383718156e-02,7.851703251169339648e-02,7.979075419409469017e-02
-1.796875000000000000e-01,8.929097788598620855e-02,8.031452695732103908e-02,8.004528338682025124e-02
1.796875000000000000e-01,9.072529065884536725e-02,8.156922330831523071e-02,7.978824299887188332e-02
5.390625000000000000e-01,8.845723355840238999e-02,8.149854176363673097e-02,7.877050196435592122e-02
8.984375000000000000e-01,8.378557335546507612e-02,7.930831688128456292e-02,7.608657755090088293e-02
1.257812500000000000e+00,8.294730446517918632e-02,7.677116414274391676e-02,7.362237866164862699e-02
1.617187500000000000e+00,7.847632084796976604e-02,7.279540953782749624e-02,6.977479234408481834e-02
1.976562500000000000e+00,7.627349266047604714e-02,6.944504300549998732e-02,6.705638248554923742e-02
2.335937500000000000e+00,7.146012323415909528e-02,6.460020693724725926e-02,6.433998873918844730e-02
2.695312500000000000e+00,6.443708250099881851e-02,6.264296654034461065e-02,6.312366309287741062e-02
3.054687500000000000e+00,6.003732912338497624e-02,5.867157712625827720e-02,5.989169857770860333e-02
3.414062500000000000e+00,5.624042749817741854e-02,5.654928827654351342e-02,5.663566434805014649e-02
3.773437500000000000e+00,5.234953865101178022e-02,5.315525749765109137e-02,5.409632865850004524e-02
4.132812500000000000e+00,4.919949764132532100e-02,4.982668345127158616e-02,5.204414673759101551e-02
4.492187500000000000e+00,4.579545939054024961e-02,4.764930184965507354e-02,4.861675332549197925e-02
4.851562500000000000e+00,4.328797322019993510e-02,4.556774059114210990e-02,4.513121353296791621e-02
5.210937500000000000e+00,4.044633919467051364e-02,4.286785396502428708e-02,4.236126305878527842e-02
5.570312500000000000e+00,3.820467662769740091e-02,4.058614262813688145e-02,3.998182125826316852e-02
5.929687500000000000e+00,3.562219279110886982e-02,3.835262493166054915e-02,3.824785860066782367e-02
6.289062500000000000e+00,3.301395939612056241e-02,3.664868814708428790e-02,3.483778842812507853e-02
6.648437500000000000e+00,3.064059203824670563e-02,3.475303377055240228e-02,3.316095497943653131e-02
7.007812500000000000e+00,2.891892106392489684e-02,3.211154099551236096e-02,3.044094869291632741e-02
7.367187500000000000e+00,2.629016127818807266e-02,3.049901669148404049e-02,2.887999553045160830e-02
7.726562500000000000e+00,2.539780774439221941e-02,2.844372614785458525e-02,2.835977375274608206e-02
8.085937500000000000e+00,2.345481584831262886e-02,2.667245751955028485e-02,2.582824109915500196e-02
8.445312500000000000e+00,2.159408538302413916e-02,2.439411327384966022e-02,2.478682446696073988e-02
8.804687500000000000e+00,2.058495584536692430e-02,2.357351527728907686e-02,2.357491899075235195e-02
9.164062500000000000e+00,1.891482877297874163e-02,2.253731389565391888e-02,2.180116756930411404e-02
9.523437500000000000e+00,1.775080272319924657e-02,2.112493195405790516e-02,2.065757681198377924e-02
9.882812500000000000e+00,1.680562727773872445e-02,1.998181721776917663e-02,1.959164799067539611e-02
1.024218750000000000e+01,1.564799986177032795e-02,1.894162985248443523e-02,1.850594065415991224e-02
1.060156250000000000e+01,1.505519129275247579e-02,1.816610068370880238e-02,1.726964364340250607e-02
1.096093750000000000e+01,1.378468015279799529e-02,1.646437711959272687e-02,1.661860528763359907e-02
1.132031250000000000e+01,1.368363883332158852e-02,1.586204867477118002e-02,1.557830078816199552e-02
