# value,p_w_0,p_w_1,p_w_2
2.695312500000000000e+00,6.170508836880175124e-02,6.175601247272617667e-02,6.175924554336299777e-02
3.054687500000000000e+00,5.876242515381598780e-02,5.874873112269111269e-02,5.870113006144506845e-02
3.414062500000000000e+00,5.554992269356172352e-02,5.561169434701668940e-02,5.559042712673661207e-02
3.773437500000000000e+00,5.262727936189447869e-02,5.293206096205513994e-02,5.296810974638475195e-02
4.132812500000000000e+00,5.011419051790933638e-02,5.050788918998700555e-02,5.035920653926942436e-02
4.492187500000000000e+00,4.738595202002438694e-02,4.835283165894784657e-02,4.786255723073028906e-02
4.851562500000000000e+00,4.517150473128011406e-02,4.569237890731082941e-02,4.567180476332503153e-02
5.210937500000000000e+00,4.280448810305530899e-02,4.295256988550209820e-02,4.310673943903454985e-02
5.570312500000000000e+00,4.013051278833076885e-02,4.098232004685437718e-02,4.061488615807932329e-02
5.929687500000000000e+00,3.813773867820005603e-02,3.861939824170095709e-02,3.907425911097790056e-02
6.289062500000000000e+00,3.594338288264112280e-02,3.687467892708266859e-02,3.668986941135006508e-02
6.648437500000000000e+00,3.385813686824333535e-02,3.467643026029534892e-02,3.489539819087350558e-02
7.007812500000000000e+00,3.202069619652642835e-02,3.307898104403164674e-02,3.310710540471804159e-02
7.367187500000000000e+00,3.049846500502546853e-02,3.117611898189650774e-02,3.131585055656564698e-02
7.726562500000000000e+00,2.883463999725295601e-02,2.964834257857188946e-02,2.953619299496143200e-02
8.085937500000000000e+00,2.715387739110011051e-02,2.807682557291761929e-02,2.818671231105111460e-02
8.445312500000000000e+00,2.596591258401291513e-02,2.669296693055597108e-02,2.674869526486858134e-02
8.804687500000000000e+00,2.461525833047015568e-02,2.536227608357421656e-02,2.541297994587251793e-02
9.164062500000000000e+00,2.326087204205656844e-02,2.410727599816803873e-02,2.402594085907309301e-02
9.523437500000000000e+00,2.218796773097634831e-02,2.297771538918045447e-02,2.282716975736787460e-02
9.882812500000000000e+00,2.134898393411057207e-02,2.174541183928957455e-02,2.175303156740770669e-02
1.024218750000000000e+01,2.016074152090050614e-02,2.066626134020389111e-02,2.064369560121241329e-02
1.060156250000000000e+01,1.910333720326475374e-02,1.955086561359913044e-02,1.946294142830101714e-02
1.096093750000000000e+01,1.791068430126089780e-02,1.847166003809680088e-02,1.837336458358774377e-02
1.132031250000000000e+01,1.689495532505199196e-02,1.745013763163484957e-02,1.759666721402156075e-02
