# value,p_w_0,p_w_1,p_w_2
5.570312500000000000e+00,3.624520073892276845e-02,3.828553419890835807e-02,3.875265977076486346e-02
5.929687500000000000e+00,3.386892061749447597e-02,3.612697441401282322e-02,3.504791079571915879e-02
6.289062500000000000e+00,3.228815812367521326e-02,3.422155081227426510e-02,3.341147384623881222e-02
6.648437500000000000e+00,3.076717234027738848e-02,3.174050942624336707e-02,3.240589782023872018e-02
7.007812500000000000e+00,2.784368259937287926e-02,2.877309622234432152e-02,3.039427595336762628e-02
7.367187500000000000e+00,2.730539315812748405e-02,2.761741338990820332e-02,2.769955711023059167e-02
7.726562500000000000e+00,2.561925899984689170e-02,2.647730887981885814e-02,2.605695310880177043e-02
8.085937500000000000e+00,2.371952921646693427e-02,2.544522333443269627e-02,2.421952847149813973e-02
8.445312500000000000e+00,2.197406218840329550e-02,2.372228599143633501e-02,2.259300010468348607e-02
8.804687500000000000e+00,2.099380868954428547e-02,2.214427357537333135e-02,2.090889861044683412e-02
9.164062500000000000e+00,2.001380616175651300e-02,2.051091435688159881e-02,2.038864515737407249e-02
9.523437500000000000e+00,1.966841129807649774e-02,1.888674086148310616e-02,1.894264751394195839e-02
9.882812500000000000e+00,1.837573151530099910e-02,1.818646311292614406e-02,1.795984290453759777e-02
1.024218750000000000e+01,1.720409463807775000e-02,1.713158220215089608e-02,1.676262516412621237e-02
1.060156250000000000e+01,1.646947322478779438e-02,1.594692164524276826e-02,1.601172273472562316e-02
1.096093750000000000e+01,1.518473034616968191e-02,1.495775985322417637e-02,1.555220103610579184e-02
1.132031250000000000e+01,1.396728275005048280e-02,1.383365553062301974e-02,1.450750966488328388e-02
