# value,p_w_0,p_w_1,p_w_2
3.414062500000000000e+00,5.643935657704979292e-02,5.703577885599277197e-02,5.726699511191200853e-02
3.773437500000000000e+00,5.285845978874053469e-02,5.289967926511764812e-02,5.474074980392294038e-02
4.132812500000000000e+00,5.048138624502467725e-02,5.096993183892109536e-02,5.053557945859239731e-02
4.492187500000000000e+00,4.652374796082451441e-02,4.858814776155950116e-02,4.768482737762998191e-02
4.851562500000000000e+00,4.388465686324813375e-02,4.542500797988620331e-02,4.509865431379853074e-02
5.210937500000000000e+00,4.053087128606939343e-02,4.216570881166172707e-02,4.203293428810560978e-02
5.570312500000000000e+00,3.778180774803401726e-02,4.009597210631989789e-02,3.988831199981982684e-02
5.929687500000000000e+00,3.567871508701850325e-02,3.830757421212988012e-02,3.815121283458611928e-02
6.289062500000000000e+00,3.343807445346935747e-02,3.556349536292921498e-02,3.533565316236084858e-02
6.648437500000000000e+00,3.079140632531667324e-02,3.297570717315806421e-02,3.309542325949819952e-02
7.007812500000000000e+00,2.916368753681879838e-02,3.078590175175716093e-02,3.137849486661837412e-02
7.367187500000000000e+00,2.739804769494256359e-02,3.007729214806526691e-02,2.966339118784766180e-02
7.726562500000000000e+00,2.484504910243316017e-02,2.774640291249149890e-02,2.888756174142168009e-02
8.085937500000000000e+00,2.343403382052581738e-02,2.611224572086829482e-02,2.632201515328757777e-02
8.445312500000000000e+00,2.197626051975316158e-02,2.459413265675506124e-02,2.484225131675235274e-02
8.804687500000000000e+00,2.145116457556735245e-02,2.295876423723363161e-02,2.307144174492864463e-02
9.164062500000000000e+00,1.963673041024487434e-02,2.195223633604811986e-02,2.191030399917176172e-02
9.523437500000000000e+00,1.783269765250880198e-02,2.099698916432204618e-02,2.020667198833622433e-02
9.882812500000000000e+00,1.593834657571319147e-02,1.969469939650020374e-02,1.890590433251725100e-02
1.024218750000000000e+01,1.522927501013522124e-02,1.804411533511420321e-02,1.732501434863337186e-02
1.060156250000000000e+01,1.492176076553375016e-02,1.711151411340705239e-02,1.586636753002802769e-02
1.096093750000000000e+01,1.343718159684155998e-02,1.607780050237645961e-02,1.550098674060380356e-02
1.132031250000000000e+01,1.279846235404495138e-02,1.491355446888538959e-02,1.489683066203482086e-02
