# value,p_w_0,p_w_1,p_w_2
3.054687500000000000e+00,5.980783690821044052e-02,5.770472460002752657e-02,5.926310125642415827e-02
3.414062500000000000e+00,5.591191151861645003e-02,5.489118866719070594e-02,5.662700638354528637e-02
3.773437500000000000e+00,5.214561929126354523e-02,5.354565903067079469e-02,5.339614180804625604e-02
4.132812500000000000e+00,4.996111382886336827e-02,4.983238719697042490e-02,5.125288849390465667e-02
4.492187500000000000e+00,4.811160515157605205e-02,4.825583679161493666e-02,4.860302724107182226e-02
4.851562500000000000e+00,4.498427822113710423e-02,4.525550140528324800e-02,4.649501401422730801e-02
5.210937500000000000e+00,4.244636310402238183e-02,4.415937222882380941e-02,4.315557324972558312e-02
5.570312500000000000e+00,4.022243465134549278e-02,4.161542596917360698e-02,4.044864588045370829e-02
5.929687500000000000e+00,3.816177939428706117e-02,4.003071386071438420e-02,3.792165224834947307e-02
6.289062500000000000e+00,3.567141663288421471e-02,3.733663152934598578e-02,3.711734788987093581e-02
6.648437500000000000e+00,3.411723305488123525e-02,3.625289167165535176e-02,3.493167792215627621e-02
7.007812500000000000e+00,3.267406174521473444e-02,3.375525164789906080e-02,3.331742189969767037e-02
7.367187500000000000e+00,3.081862114309341996e-02,3.205800940682070749e-02,3.118333852350833185e-02
7.726562500000000000e+00,2.855883444723358866e-02,3.081802674641781828e-02,2.985124806673162406e-02
8.085937500000000000e+00,2.589899888460365715e-02,2.904037349222182360e-02,2.745009616342230369e-02
8.445312500000000000e+00,2.480042162848726528e-02,2.737315814907919850e-02,2.517371303521487996e-02
8.804687500000000000e+00,2.341828044482182486e-02,2.697856439048574445e-02,2.426032049853506234e-02
9.164062500000000000e+00,2.214795084344732545e-02,2.525129184637505200e-02,2.334201985516703298e-02
9.523437500000000000e+00,2.098999640278603404e-02,2.331228901762844377e-02,2.229314655027311853e-02
9.882812500000000000e+00,1.901173673487738594e-02,2.162307153065831655e-02,2.137235399291429611e-02
1.024218750000000000e+01,1.809948753324524054e-02,2.076012195280689879e-02,2.001411072219358087e-02
1.060156250000000000e+01,1.701815009001136914e-02,1.977775743257270333e-02,1.907535739952750595e-02
1.096093750000000000e+01,1.617603985101014399e-02,1.901679740427851886e-02,1.832489557947645370e-02
1.132031250000000000e+01,1.560336907406637517e-02,1.797716381538659591e-02,1.669602469997502614e-02
