# value,p_w_0,p_w_1,p_w_2
-3.773437500000000000e+00,5.247265278645246722e-02,5.319908623050718932e-02,5.399158414694044117e-02
-3.414062500000000000e+00,5.559474689054444418e-02,5.648435983247934028e-02,5.694559841756459406e-02
-3.054687500000000000e+00,5.864368622467803355e-02,5.976783869846003655e-02,5.997741248450842028e-02
-2.695312500000000000e+00,6.244813583963653575e-02,6.292320219848496210e-02,6.330397199183952772e-02
-2.335937500000000000e+00,6.611337020115101715e-02,6.607191999604658528e-02,6.655129066890255740e-02
-1.976562500000000000e+00,6.990057936911593661e-02,6.925195912759411765e-02,6.952305080297557782e-02
-1.617187500000000000e+00,7.408137758631766490e-02,7.210908544554506250e-02,7.289114452055439619e-02
-1.257812500000000000e+00,7.810354479759544499e-02,7.513278461672047437e-02,7.682567565650584573e-02
-8.984375000000000000e-01,8.143058764273507222e-02,7.745469473007345063e-02,7.976777308970450786e-02
-5.390625000000000000e-01,8.440726391551058028e-02,7.974836948778622758e-02,8.090427441858683011e-02
-1.796875000000000000e-01,8.689643994953670514e-02,8.194289491204913289e-02,8.169361717064536899e-02
1.796875000000000000e-01,8.684160496884710256e-02,8.194440195463163767e-02,8.139746988111128123e-02
5.390625000000000000e-01,8.529815341282771801e-02,8.039485087114704720e-02,7.948434165909082361e-02
8.984375000000000000e-01,8.158749942830680058e-02,7.869157635737281109e-02,7.731328788201846658e-02
1.257812500000000000e+00,7.773811762338220244e-02,7.585228133125222760e-02,7.531012335143923153e-02
1.617187500000000000e+00,7.459520923275989035e-02,7.226235349858387003e-02,7.193969544422859630e-02
1.976562500000000000e+00,7.026669596267287599e-02,6.889577955958336997e-02,6.849520447255706690e-02
2.335937500000000000e+00,6.653137587503916983e-02,6.605782472993736165e-02,6.485652972306216180e-02
2.695312500000000000e+00,6.274153832929904584e-02,6.303752809871127072e-02,6.183541927344872458e-02
3.054687500000000000e+00,5.885207748419407636e-02,5.954829014269794746e-02,5.836833788987755983e-02
3.414062500000000000e+00,5.489234428454104614e-02,5.673854782140234920e-02,5.565805828112134479e-02
3.773437500000000000e+00,5.217141835750061657e-02,5.335844691067465756e-02,5.257629341360316871e-02
4.132812500000000000e+00,4.923780964745216177e-02,5.042947576433447904e-02,4.990869716797077804e-02
4.492187500000000000e+00,4.619681329189698898e-02,4.743767522923399843e-02,4.720146618573115016e-02
4.851562500000000000e+00,4.337178418970234761e-02,4.510261094129543874e-02,4.456876414429731398e-02
5.210937500000000000e+00,4.056922986859386876e-02,4.222691943052261226e-02,4.197305005038921843e-02
5.570312500000000000e+00,3.879179651198490925e-02,4.025246651301665063e-02,3.932559303682953838e-02
5.929687500000000000e+00,3.669531291888052799e-02,3.790053189645146287e-02,3.722598926725479568e-02
6.289062500000000000e+00,3.471932870404426108e-02,3.573867338478691619e-02,3.527296146845675107e-02
6.648437500000000000e+00,3.314353526035564157e-02,3.367201916288878327e-02,3.317356286820277028e-02
7.007812500000000000e+00,3.135697020576415361e-02,3.185572239517193982e-02,3.140162233361182970e-02
7.367187500000000000e+00,2.963326288614944945e-02,2.999023879621228253e-02,2.968856845265622699e-02
7.726562500000000000e+00,2.771719215864447070e-02,2.847772194665529680e-02,2.796305857566546912e-02
8.085937500000000000e+00,2.598791308276449802e-02,2.692193699075444771e-02,2.630372232402414592e-02
8.445312500000000000e+00,2.487190894853964426e-02,2.558845823546292142e-02,2.504798437348042944e-02
8.804687500000000000e+00,2.348411563267051999e-02,2.410700175648977997e-02,2.395699522337035522e-02
9.164062500000000000e+00,2.238859917288143694e-02,2.275896124972671963e-02,2.286924636885121973e-02
9.523437500000000000e+00,2.135552259802177277e-02,2.135367023582233903e-02,2.166571044920203443e-02
9.882812500000000000e+00,2.003956815242438627e-02,2.042952503949186857e-02,2.029791996203405419e-02
1.024218750000000000e+01,1.930044669383012071e-02,1.946853034720711501e-02,1.931509086516903714e-02
1.060156250000000000e+01,1.840229930409324061e-02,1.841126786936716705e-02,1.826349231326576672e-02
1.096093750000000000e+01,1.751799651793481058e-02,1.725354887877133397e-02,1.736022374787898198e-02
1.132031250000000000e+01,1.662289691651525417e-02,1.627684134049038264e-02,1.656807474136549538e-02
