# value,p_w_0,p_w_1,p_w_2
7.007812500000000000e+00,3.376418250629605738e-02,3.523886191205331114e-02,3.392209045582258997e-02
7.367187500000000000e+00,3.158722734384267899e-02,3.180385327453474908e-02,3.230755485159334667e-02
7.726562500000000000e+00,3.055292317630640270e-02,3.021706621241383034e-02,3.069299612605874694e-02
8.085937500000000000e+00,2.799643111993854391e-02,3.035395689392772836e-02,3.012836240210267288e-02
8.445312500000000000e+00,2.813377891030987427e-02,2.870156562862263491e-02,2.794998656524940936e-02
8.804687500000000000e+00,2.510702787674478492e-02,2.652780731555186636e-02,2.698974602211258803e-02
9.164062500000000000e+00,2.556900811118240427e-02,2.508848302763038232e-02,2.695352517303103296e-02
9.523437500000000000e+00,2.510275066220318818e-02,2.489116114613682679e-02,2.465878915757921050e-02
9.882812500000000000e+00,2.216318034199915230e-02,2.407100918595275404e-02,2.203584513337725204e-02
1.024218750000000000e+01,2.223804229969209359e-02,2.364382460805905875e-02,2.164816472462960037e-02
1.060156250000000000e+01,2.104316328940790751e-02,2.098696750932448757e-02,2.104194431834189097e-02
1.096093750000000000e+01,2.068290433920843066e-02,2.037633658280938592e-02,1.924313403221834112e-02
1.132031250000000000e+01,2.027614375132880120e-02,1.902903191545807227e-02,1.873902770848844337e-02
