# value,p_w_0,p_w_1,p_w_2
1.257812500000000000e+00,8.209195999230277374e-02,7.940090839031697934e-02,7.672975692556829874e-02
1.617187500000000000e+00,7.721442398547614938e-02,7.530284088285053856e-02,7.473955662476002015e-02
1.976562500000000000e+00,6.995850292677914528e-02,7.249105193684218795e-02,7.104277567058139842e-02
2.335937500000000000e+00,6.544899884508552368e-02,6.732467240376902029e-02,6.763272808694603677e-02
2.695312500000000000e+00,6.214900181153776987e-02,6.346435887669991949e-02,6.529271035642625343e-02
3.054687500000000000e+00,6.007462672760863903e-02,6.095935127017970689e-02,6.078798887058359246e-02
3.414062500000000000e+00,5.591648160061536699e-02,5.927972690357421331e-02,5.819081935059348260e-02
3.773437500000000000e+00,5.297834873406382511e-02,5.740614849607292292e-02,5.370469792031124651e-02
4.132812500000000000e+00,4.996563076270985754e-02,5.318746703101193130e-02,5.203066518389150297e-02
4.492187500000000000e+00,4.748596815378026276e-02,4.873464054223831943e-02,5.001539497740713214e-02
4.851562500000000000e+00,4.326099195410396114e-02,4.579309524965966688e-02,4.793435691483192290e-02
5.210937500000000000e+00,3.793583789240048687e-02,4.428744958023506095e-02,4.289062748483904453e-02
5.570312500000000000e+00,3.682850261142787962e-02,4.106590668133625749e-02,4.005850713139540165e-02
5.929687500000000000e+00,3.503222260486718587e-02,3.881898648939501040e-02,3.821984732464804579e-02
6.289062500000000000e+00,3.270368295827753152e-02,3.746005424162459491e-02,3.476724687819598980e-02
6.648437500000000000e+00,3.303263933885267067e-02,3.337136365934006282e-02,3.302960279322800230e-02
7.007812500000000000e+00,2.996645324761636198e-02,3.159874421454098720e-02,3.136548845306805916e-02
7.367187500000000000e+00,2.841806097396407105e-02,3.050300826462084766e-02,2.897788374505191542e-02
7.726562500000000000e+00,2.503803576083199131e-02,2.869325308447950168e-02,2.720238206044378604e-02
8.085937500000000000e+00,2.401553949951806821e-02,2.770908404241450781e-02,2.517286594183595558e-02
8.445312500000000000e+00,2.182990080181689690e-02,2.606189046838274653e-02,2.371867365372123601e-02
8.804687500000000000e+00,1.869946936757943892e-02,2.480363825660561114e-02,2.199861895551908156e-02
9.164062500000000000e+00,1.826399468133395668e-02,2.381810119340183399e-02,2.097246564454890647e-02
9.523437500000000000e+00,1.700717385322153205e-02,2.189633086278349947e-02,1.956102751890046593e-02
9.882812500000000000e+00,1.523833155908793646e-02,2.082840711037436954e-02,1.879836013001761133e-02
1.024218750000000000e+01,1.482528538935366097e-02,1.821684690176856788e-02,1.737450435893078682e-02
1.060156250000000000e+01,1.399183745400216054e-02,1.820340474943568654e-02,1.670351017485967662e-02
1.096093750000000000e+01,1.378540890820157891e-02,1.695561366142795193e-02,1.549919003523794921e-02
1.132031250000000000e+01,1.342151317609910355e-02,1.491168912803685943e-02,1.462354989254636105e-02
