# value,p_w_0,p_w_1,p_w_2
1.796875000000000000e-01,9.277254377792738815e-02,8.097585034191485953e-02,8.181301341265637128e-02
5.390625000000000000e-01,9.262232326747674160e-02,7.856284519469883265e-02,8.167425071093380173e-02
8.984375000000000000e-01,8.580313961988221549e-02,7.895566802377157467e-02,8.235552091861916835e-02
1.257812500000000000e+00,8.381910057378010037e-02,7.570611519775699572e-02,7.711391685648691374e-02
1.617187500000000000e+00,7.958918682196394756e-02,7.200999031603126654e-02,7.353813403960947348e-02
1.976562500000000000e+00,7.333138587858964441e-02,6.861286917634688842e-02,7.188241946981729913e-02
2.335937500000000000e+00,7.237155772589075331e-02,6.571538545315663837e-02,6.817153795929979665e-02
2.695312500000000000e+00,6.521902835235804385e-02,6.421765600763806869e-02,6.335300272960710244e-02
3.054687500000000000e+00,6.281163833813267761e-02,5.901937484157870201e-02,5.965151631239890700e-02
3.414062500000000000e+00,5.593702286381168481e-02,5.804954598600794990e-02,5.683694160304344350e-02
3.773437500000000000e+00,5.422439280667901845e-02,5.590801346218260415e-02,5.462942829397649663e-02
4.132812500000000000e+00,5.023409892721707876e-02,5.132087750273537502e-02,5.045530559531295756e-02
4.492187500000000000e+00,4.550553059435669123e-02,4.713470208109787202e-02,4.718013544338226645e-02
4.851562500000000000e+00,4.084546365047253547e-02,4.720108887836776262e-02,4.326977372707321162e-02
5.210937500000000000e+00,3.860004543868138238e-02,4.362609975160779835e-02,4.023530662914864831e-02
5.570312500000000000e+00,3.578038258292815660e-02,3.973977555043019944e-02,3.759039287535034107e-02
5.929687500000000000e+00,3.327585914064815770e-02,3.743475967270929600e-02,3.643737576007800155e-02
6.289062500000000000e+00,3.284922909984643730e-02,3.517138201853318991e-02,3.479042289700270268e-02
6.648437500000000000e+00,2.984039947136272325e-02,3.399724436851584569e-02,3.193977136187842875e-02
7.007812500000000000e+00,2.999252991544882133e-02,3.194291909123984224e-02,3.031951316151221959e-02
7.367187500000000000e+00,2.668003706790742641e-02,3.005084675859756582e-02,2.940126820897260781e-02
7.726562500000000000e+00,2.507912639582435613e-02,2.826108991347655794e-02,2.658200507567563473e-02
8.085937500000000000e+00,2.332609341801449715e-02,2.539485940136545009e-02,2.511995191927195517e-02
8.445312500000000000e+00,2.210581801515618117e-02,2.413059133538796031e-02,2.350154985773504276e-02
8.804687500000000000e+00,2.088121124358060382e-02,2.352275529754340247e-02,2.264342447248834933e-02
9.164062500000000000e+00,1.998676050209840377e-02,2.163153790370903051e-02,2.059183020039682607e-02
9.523437500000000000e+00,1.977563630536599906e-02,2.009791990548833243e-02,1.985954716496391922e-02
9.882812500000000000e+00,1.731844620216960867e-02,1.932743457196785253e-02,1.862614084807845405e-02
1.024218750000000000e+01,1.731225567206596747e-02,1.775235971374100954e-02,1.788021425667300421e-02
1.060156250000000000e+01,1.613649131211398677e-02,1.647430981557621021e-02,1.804036677919424597e-02
1.096093750000000000e+01,1.503200984290783103e-02,1.555478403022711627e-02,1.506988685288260937e-02
1.132031250000000000e+01,1.378933095179911937e-02,1.390216008364375880e-02,1.455705981297529365e-02
