# value,p_w_0,p_w_1,p_w_2
-1.617187500000000000e+00,7.874174444550981200e-02,7.465850036675340806e-02,7.550710316416227308e-02
-1.257812500000000000e+00,8.444197723366619890e-02,7.689493109120255909e-02,7.641087927190597096e-02
-8.984375000000000000e-01,8.902665303942861041e-02,8.090931735793585600e-02,7.942453916955677373e-02
-5.390625000000000000e-01,9.521858848567057998e-02,8.407482725633155796e-02,8.064021201614213208e-02
-1.796875000000000000e-01,9.809248704477782632e-02,8.427898677824478824e-02,8.207629437069655087e-02
1.796875000000000000e-01,9.715362281097281172e-02,8.281107063766329768e-02,8.354452400034674542e-02
5.390625000000000000e-01,9.530185861663603708e-02,8.162549816840992956e-02,8.191789270911133125e-02
8.984375000000000000e-01,8.999260695522656728e-02,7.956999472409111152e-02,8.084919568022767844e-02
1.257812500000000000e+00,8.692886578232096595e-02,7.834506575513398852e-02,7.700461860180700391e-02
1.617187500000000000e+00,8.214741638416026004e-02,7.479646077738598409e-02,7.262883528143465606e-02
1.976562500000000000e+00,7.789987298881512201e-02,7.180158186056490033e-02,7.041417982838892031e-02
2.335937500000000000e+00,7.095137562986510160e-02,7.048575075922104693e-02,6.789036196694599179e-02
2.695312500000000000e+00,6.506914074451934649e-02,6.470332100992755298e-02,6.434052475515958380e-02
3.054687500000000000e+00,6.136780929746999541e-02,6.080385545758602850e-02,6.112832700496236699e-02
3.414062500000000000e+00,5.614495344121129411e-02,5.802751983028817118e-02,5.717706032642319580e-02
3.773437500000000000e+00,5.108199531124882342e-02,5.422149161008705393e-02,5.368138809921636778e-02
4.132812500000000000e+00,4.689185537478327004e-02,5.078626320786305132e-02,5.040400183212141727e-02
4.492187500000000000e+00,4.319041483742745713e-02,4.784464719390333493e-02,4.599433933665664220e-02
4.851562500000000000e+00,4.059989485280575405e-02,4.478794734290810625e-02,4.386705363926450552e-02
5.210937500000000000e+00,3.813828150702956721e-02,4.188454099089754940e-02,4.213823400633140426e-02
5.570312500000000000e+00,3.596040265531191132e-02,3.949046642576208715e-02,4.045909619454868961e-02
5.929687500000000000e+00,3.294662812651734385e-02,3.730533507984526431e-02,3.835250872555100859e-02
6.289062500000000000e+00,3.065122479382326529e-02,3.583282688897330287e-02,3.608507442313847041e-02
6.648437500000000000e+00,2.859829328252004588e-02,3.318936322510281089e-02,3.404692021105727023e-02
7.007812500000000000e+00,2.788456395311897373e-02,3.116800528657695871e-02,3.146023068283788915e-02
7.367187500000000000e+00,2.608069870771236726e-02,2.905249791788335617e-02,2.843506174154014979e-02
7.726562500000000000e+00,2.450182060824263389e-02,2.667957070253673679e-02,2.673449128293435909e-02
8.085937500000000000e+00,2.257346968831892842e-02,2.495129643795183927e-02,2.529654004174783713e-02
8.445312500000000000e+00,2.098643369562875824e-02,2.349863917776281660e-02,2.397297611419676663e-02
8.804687500000000000e+00,1.913292299263832583e-02,2.202289231020925636e-02,2.228251256031451785e-02
9.164062500000000000e+00,1.916420829932415082e-02,2.090808792656828272e-02,2.040471798481581153e-02
9.523437500000000000e+00,1.820467253703545590e-02,1.950304514076216938e-02,2.024197070568525825e-02
9.882812500000000000e+00,1.700369741249957087e-02,1.870741877339240911e-02,1.878946641629785502e-02
1.024218750000000000e+01,1.584568644875624863e-02,1.781102597883523625e-02,1.817364935007720686e-02
1.060156250000000000e+01,1.489295381219048024e-02,1.665410140174633166e-02,1.720317626839461961e-02
1.096093750000000000e+01,1.447172130028100134e-02,1.624741065299855486e-02,1.621062682342590613e-02
1.132031250000000000e+01,1.347370941570879069e-02,1.503988756782282006e-02,1.530742634299197755e-02
