# value,p_w_0,p_w_1,p_w_2
-3.773437500000000000e+00,5.256870446332190944e-02,5.575190005772948793e-02,5.762885827753012197e-02
-3.414062500000000000e+00,5.719982017593321089e-02,5.752581063820112056e-02,6.110890213415520744e-02
-3.054687500000000000e+00,5.849875252550351679e-02,5.892240976536759767e-02,6.397138688854364652e-02
-2.695312500000000000e+00,6.271598653508769772e-02,6.329077826438224419e-02,6.849567959287851393e-02
-2.335937500000000000e+00,6.732838024270083876e-02,6.463969415119522055e-02,6.805050854683918071e-02
-1.976562500000000000e+00,7.465504509647544196e-02,6.802877664399954727e-02,7.224269920537582101e-02
-1.617187500000000000e+00,8.045153183801655172e-02,7.094993190229940960e-02,7.198786420238822981e-02
-1.257812500000000000e+00,8.554057982650113690e-02,7.560452813761861512e-02,7.513829524301172957e-02
-8.984375000000000000e-01,8.997912903109675509e-02,7.789745307388128148e-02,7.863612730031367681e-02
-5.390625000000000000e-01,9.328090001874314585e-02,8.004008762295103385e-02,8.227573455331506358e-02
-1.796875000000000000e-01,9.732211151314204556e-02,8.059252594067321807e-02,8.044332223886305200e-02
1.796875000000000000e-01,9.546302274294858614e-02,8.122196016949362329e-02,7.918668027659965525e-02
5.390625000000000000e-01,9.676663794731957258e-02,8.271521574700256563e-02,7.966840115720254245e-02
8.984375000000000000e-01,9.377226790286778690e-02,8.074753513298806029e-02,7.799337970826858424e-02
1.257812500000000000e+00,8.775832925627334580e-02,7.590046799964111912e-02,7.576676413416008615e-02
1.617187500000000000e+00,8.410217541196618463e-02,7.111878515682050483e-02,7.304895306018825696e-02
1.976562500000000000e+00,7.784288906832527444e-02,6.759602881482601466e-02,6.876629635301992338e-02
2.335937500000000000e+00,7.193671664816725375e-02,6.391978121998193041e-02,6.529775068293425244e-02
2.695312500000000000e+00,6.351064024696817523e-02,6.160424329517947412e-02,5.942307123544341568e-02
3.054687500000000000e+00,5.952655328673689406e-02,5.975938230892798020e-02,5.939576311166288453e-02
3.414062500000000000e+00,5.592598600647027268e-02,5.553993248797150367e-02,5.400112011032039833e-02
3.773437500000000000e+00,5.032985508249115947e-02,5.408940558550059258e-02,5.027352781681535682e-02
4.132812500000000000e+00,4.853474190926686249e-02,5.183215254977316389e-02,5.025386659435014669e-02
4.492187500000000000e+00,4.613673795346061313e-02,4.916854650322688425e-02,4.738331102171564058e-02
4.851562500000000000e+00,4.196879398282935686e-02,4.579622973268632213e-02,4.346981899545560718e-02
5.210937500000000000e+00,3.940888954628472829e-02,4.324892887156867732e-02,4.203042479695499878e-02
5.570312500000000000e+00,3.637535210126476709e-02,3.949377237216157577e-02,4.074617370267231281e-02
5.929687500000000000e+00,3.291550831389172121e-02,3.856959306028226453e-02,3.749861255741211707e-02
6.289062500000000000e+00,3.117529584599161574e-02,3.579042026571396112e-02,3.545421508967635388e-02
6.648437500000000000e+00,2.886466402411621418e-02,3.274590277883671074e-02,3.188366960877120349e-02
7.007812500000000000e+00,2.798780550224408067e-02,3.089177410613313038e-02,3.056843027483343439e-02
7.367187500000000000e+00,2.689681795591658542e-02,2.910752384254192485e-02,2.899321828070205651e-02
7.726562500000000000e+00,2.512012417698300179e-02,2.766068316533611821e-02,2.744088292778082416e-02
8.085937500000000000e+00,2.362435351606425801e-02,2.517206657621948174e-02,2.565741617705007485e-02
8.445312500000000000e+00,2.156898746320034047e-02,2.434729497329989750e-02,2.522785085508087721e-02
8.804687500000000000e+00,1.976719781611531793e-02,2.342832208802566457e-02,2.322292233433417147e-02
9.164062500000000000e+00,1.993720493838455413e-02,2.252874074514762265e-02,2.288254100265832425e-02
9.523437500000000000e+00,1.877845258920832899e-02,2.004475858434912397e-02,2.065808890604092438e-02
9.882812500000000000e+00,1.767327775375210006e-02,1.952720193425978856e-02,1.949208765486970529e-02
1.024218750000000000e+01,1.710075175376925619e-02,1.825536288555343334e-02,1.878844578053821129e-02
1.060156250000000000e+01,1.529613913940431648e-02,1.695329622376067283e-02,1.751703144067206022e-02
1.096093750000000000e+01,1.472582208720174361e-02,1.565565644689536143e-02,1.644619777902133970e-02
1.132031250000000000e+01,1.307851427956423056e-02,1.533456590887236418e-02,1.566913249266355806e-02
