# value,p_w_0,p_w_1,p_w_2
-1.796875000000000000e-01,9.388723694612169379e-02,8.042605783601022851e-02,8.080910595704404731e-02
1.796875000000000000e-01,9.589490684384072150e-02,8.121195553047463878e-02,8.074350715664457834e-02
5.390625000000000000e-01,9.431749937745430301e-02,7.975901673772572975e-02,7.946702003941509551e-02
8.984375000000000000e-01,8.978122981215277965e-02,7.675765423385159936e-02,7.669265413789594366e-02
1.257812500000000000e+00,8.580468049064357561e-02,7.452923123314238174e-02,7.419654369146408412e-02
1.617187500000000000e+00,8.083248613455713827e-02,7.203737943927483733e-02,7.173014219976121819e-02
1.976562500000000000e+00,7.311284301839496291e-02,6.923415429987975211e-02,6.888613922779963927e-02
2.335937500000000000e+00,6.913295318501994080e-02,6.635735632346953516e-02,6.573534018744602025e-02
2.695312500000000000e+00,6.240569940121352965e-02,6.308153819141350260e-02,6.343599914812347862e-02
3.054687500000000000e+00,5.759881074459889672e-02,6.003016544783147668e-02,6.018918075639619752e-02
3.414062500000000000e+00,5.418782719290900912e-02,5.731640209318147189e-02,5.742726684093104467e-02
3.773437500000000000e+00,4.981351993836571207e-02,5.426004879506231976e-02,5.364141854439057056e-02
4.132812500000000000e+00,4.712865311217518532e-02,5.055039259686262831e-02,5.057089355343294401e-02
4.492187500000000000e+00,4.480630839267438909e-02,4.806327914706321619e-02,4.909413461431751113e-02
4.851562500000000000e+00,4.065047164822590403e-02,4.651711101295999407e-02,4.564988965220354716e-02
5.210937500000000000e+00,3.863160218519334083e-02,4.377860933197168930e-02,4.249066193671543340e-02
5.570312500000000000e+00,3.597323067914735828e-02,4.113427488740448862e-02,4.022837204402605199e-02
5.929687500000000000e+00,3.321695183569661064e-02,3.931463813727726492e-02,3.767564373761237567e-02
6.289062500000000000e+00,3.088292463246411143e-02,3.641529400370230318e-02,3.577458986435372995e-02
6.648437500000000000e+00,2.899499814214848495e-02,3.415293513422610477e-02,3.355671491026289421e-02
7.007812500000000000e+00,2.706982559124503432e-02,3.260708354360399019e-02,3.166629772167661727e-02
7.367187500000000000e+00,2.601468405612911497e-02,3.065309425249633166e-02,2.945947592207775328e-02
7.726562500000000000e+00,2.428644538962996396e-02,2.875886035826997686e-02,2.736878614605003576e-02
8.085937500000000000e+00,2.250047425278510829e-02,2.682970832459270760e-02,2.607095822342119645e-02
8.445312500000000000e+00,2.107177432078616644e-02,2.485480234930384155e-02,2.354600625548644230e-02
8.804687500000000000e+00,1.991236181617674419e-02,2.242428806400649510e-02,2.281392320273107829e-02
9.164062500000000000e+00,1.894310905834645231e-02,2.160984023220799410e-02,2.058005526795385690e-02
9.523437500000000000e+00,1.832630192947305378e-02,1.971811796197300501e-02,1.912954212029664702e-02
9.882812500000000000e+00,1.749636774819217366e-02,1.879715062616193338e-02,1.837778612877071643e-02
1.024218750000000000e+01,1.643883120500599579e-02,1.790152609464012654e-02,1.760281472920566595e-02
1.060156250000000000e+01,1.535719029808481524e-02,1.659603005596439751e-02,1.624644286327592974e-02
1.096093750000000000e+01,1.492690343974458107e-02,1.565728539403719519e-02,1.522091066562078487e-02
1.132031250000000000e+01,1.360182828720694556e-02,1.456152141833876035e-02,1.418853919473181402e-02
