# value,p_w_0,p_w_1,p_w_2
7.726562500000000000e+00,2.982487012888993677e-02,3.015829503974818207e-02,3.021629105738575863e-02
8.085937500000000000e+00,2.842713008387834014e-02,2.848471182531697038e-02,2.863058548442054541e-02
8.445312500000000000e+00,2.674884660493939345e-02,2.697248931340585562e-02,2.691824163671731329e-02
8.804687500000000000e+00,2.543899728097831492e-02,2.556354537839065563e-02,2.557385069626818760e-02
9.164062500000000000e+00,2.436777442893551041e-02,2.439412940958282996e-02,2.438193784881005979e-02
9.523437500000000000e+00,2.295711450982844057e-02,2.346817023747045997e-02,2.344803309764498592e-02
9.882812500000000000e+00,2.167950139511190533e-02,2.233020202607586061e-02,2.215980617281600173e-02
1.024218750000000000e+01,2.060614572599619998e-02,2.109531771786519669e-02,2.122065412390576264e-02
1.060156250000000000e+01,1.963650365389502800e-02,2.002637796079181562e-02,2.007434180341676616e-02
1.096093750000000000e+01,1.867514489375407191e-02,1.887819540101758412e-02,1.905681019510235136e-02
1.132031250000000000e+01,1.780131533460704157e-02,1.813284507963030742e-02,1.798391019877827041e-02
