# time,average_velocity_axis_0_t_inf,95CLI,vs,filterlength,surftimeconst
9.996000000000000441e+00,2.644583747784828187e+00,2.944958925671982419e-02,1.200000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,4.276312927514755446e-01,1.222601846649823756e-02,2.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,9.380372899159663547e-01,1.650796630223502065e-02,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,1.753290203581432394e+00,2.228542401832533590e-02,8.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,3.413579231692676963e+00,6.154432839388101345e-02,1.600000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.798853367518882029e-01,5.624949435327110045e-03,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.570635511347396651e+00,4.120824761632110866e-02,1.200000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,8.620926526860743788e-01,1.941576552045973930e-02,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,1.855904749399760023e+00,2.601430379709499321e-02,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,3.452508578431372044e+00,3.092518903034782718e-02,1.600000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.595230792316926660e+00,3.228580461513635980e-02,1.200000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,1.730212928921568416e+00,3.018487142512187721e-02,8.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,1.015836925395158019e+00,1.763851560964872778e-02,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,3.383130802320928332e+00,3.943860118805214698e-02,1.600000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.986908408871360998e-01,5.636432815219846737e-03,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,5.067754308754751635e-01,1.024580541570552922e-02,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,9.172369119522808534e-01,2.060882172477837213e-02,4.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,3.553458883553421543e+00,3.528260281572644791e-02,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.745943034356599810e+00,4.989159687889347522e-02,1.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.569089264277139240e+00,3.013591070323495477e-02,1.200000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,3.424361994797918918e+00,5.141373061034845704e-02,1.600000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,3.317100590236094160e+00,4.485473359803832105e-02,1.600000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,1.698655899859943919e+00,2.357827652392664383e-02,8.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,3.474512054821928597e+00,2.737123810536348095e-02,1.600000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.684949865660549939e+00,2.223771465107467551e-02,1.200000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,4.842084704975740395e-01,8.762221351493336766e-03,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.580984736668104351e-01,5.791562178508517962e-03,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,3.463851665666266122e+00,6.413739310149379168e-03,1.600000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.697937789401474884e+00,2.922410586104212324e-02,1.200000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.137812363226540557e-01,6.068225764836592505e-03,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.511151046132738429e+00,3.136675984432394509e-02,1.200000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
9.996000000000000441e+00,2.479824201109015025e+00,3.665836962280469291e-02,1.200000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,9.057605167066826723e-01,1.663465956307830923e-02,4.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,2.354346752986909319e+00,4.977299422186334810e-02,1.200000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,2.478037414965986063e+00,2.285442392620671767e-02,1.200000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,3.386686024409763629e+00,4.986669387770242823e-02,1.600000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,3.087083808523409800e+00,2.830579598099505767e-02,1.600000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,2.814373976152961254e-01,5.600275144920273743e-03,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,4.686517880589735618e-01,8.291834752056333538e-03,2.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,1.607698917066826549e+00,1.869460945894870982e-02,8.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,2.126153895151810524e-01,5.858487606042416668e-03,1.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,2.659936604524621995e-01,5.430380506766530058e-03,1.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,1.698149566076430528e+00,2.529321119627173445e-02,8.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,8.361596888755502555e-01,2.008214932731217095e-02,4.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,8.748074901835733996e-01,1.696739239252722381e-02,4.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,3.105367071828731174e+00,1.461958718013095342e-02,1.600000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,1.639801226740696283e+00,3.035575596567248804e-02,8.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,5.057851820415666388e-01,8.889487747994197567e-03,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,3.177542316926770916e+00,2.343075887835738627e-02,1.600000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,5.723000520520709067e-01,9.346519898979454427e-03,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,2.529438232435830880e+00,2.154290246127497227e-02,1.200000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,2.551060952952609817e+00,4.968777203490135075e-02,1.200000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,4.224022519163915801e-01,1.159976628609302868e-02,2.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,1.770685249099639647e+00,1.912792044961173984e-02,8.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,2.496923183559137893e+00,2.065188091251160540e-02,1.200000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,3.251335309123648987e+00,3.306773025306788266e-02,1.600000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,3.236158463385354178e+00,3.836168790810687984e-02,1.600000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,3.366028311324529732e+00,5.962603598949084427e-02,1.600000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,1.013674161852240907e+00,1.263536496510813539e-02,4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,3.306212159863945566e+00,1.419357854325649371e-02,1.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,2.614753015491911192e+00,4.384535246967039696e-02,1.200000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,3.248245302027060744e-01,5.291555536889714847e-03,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,2.487820628251300459e+00,2.668503298764814471e-02,1.200000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00
9.996000000000000441e+00,3.247827706082432986e+00,3.920542691764965226e-02,1.600000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,1.644966073929571504e+00,2.549090217432001954e-02,8.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,5.631243923350590652e-01,8.241712478499375535e-03,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.416472431829874701e+00,2.375138568532931399e-02,1.200000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.091238202312174776e-01,5.988234887790691921e-03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,9.238643723114245976e-01,1.641395404253112936e-02,4.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,8.549123180522208987e-01,1.448052014914861726e-02,4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.393084891099296563e+00,4.261070754235207758e-02,1.200000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,3.050188000200079852e+00,8.966217465493596384e-02,1.600000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.677277181380364190e-01,5.441243616273406560e-03,1.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.236974375464471532e+00,3.321728615631197590e-02,1.200000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,4.210275399222188630e-01,1.002142039006547088e-02,2.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.865579106642656804e+00,3.346503205326007563e-02,1.600000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,3.334144357743096698e+00,3.642016861763090058e-02,1.600000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.170220774023895682e+00,4.955570978424329864e-02,1.200000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.462514621082808053e-01,5.702463198392382880e-03,1.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.378633053221288485e+00,4.284123265601703229e-02,1.200000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,3.128642532012805066e+00,2.579223442974570846e-02,1.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.411201380552220996e+00,4.803163972560794970e-02,1.200000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,4.903020364395758168e-01,9.013189344781841542e-03,2.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,1.644360275360144064e+00,2.840109140634193910e-02,8.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,1.542287083583433249e+00,4.221176768108061278e-02,8.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,3.064902811124449400e+00,5.255368901721409192e-02,1.600000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.992234118647458807e+00,8.011435836347215178e-02,1.600000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,4.047008592499499180e-01,1.123431208191708053e-02,2.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.991145233093236655e+00,2.560071657352816152e-02,1.600000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,7.871445234343736885e-01,1.793923426211786049e-02,4.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,1.583492196878751423e+00,2.723019091221345195e-02,8.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,3.108879207933172850e-01,5.213987825651785445e-03,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,7.376252907412964577e-01,1.724201203543020491e-02,4.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.502286571771565882e+00,2.885036655226838956e-02,1.200000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.360660621391414082e+00,3.533936746344043534e-02,1.200000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00
9.996000000000000441e+00,2.784970438175269791e+00,6.953398961726485472e-02,1.600000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,1.998100383010346537e+00,4.065075694331440198e-02,1.200000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,7.193918114120647633e-01,1.221413276552392804e-02,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.860779986994797852e+00,2.059264929146530435e-02,1.600000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.927914359103016007e-01,5.276250467168847567e-03,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.148623391739508393e-01,5.381757131453136604e-03,1.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,1.862580703710055241e+00,3.320154055270436305e-02,1.200000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,1.325373599439775951e+00,3.323477411392243563e-02,8.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,3.858217165772558910e-01,1.211630245023331484e-02,2.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,4.973846937212385022e-01,9.030622015846541395e-03,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.485696478591436609e+00,6.283179827596473144e-02,1.600000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,3.780196766206482817e-01,9.063417734057516856e-03,2.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.375352407564588209e-01,5.458733046003347300e-03,1.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.142452037958040290e+00,3.070678521948744938e-02,1.200000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.678861194477791141e+00,4.597064570086902696e-02,1.600000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.099435474189676132e+00,2.713053921166542690e-02,1.200000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.573255727290916006e+00,8.319343346887050905e-02,1.600000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,1.944119747899159423e+00,7.062421632175905351e-02,1.200000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,3.110555197078831213e+00,3.100101370948755292e-02,1.600000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,7.687273565676269182e-01,1.493799352895353386e-02,4.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.819022809123649331e+00,1.111766742797136304e-01,1.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.156673569427771220e+00,6.489050482516399432e-02,1.200000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,3.241601265506202534e+00,2.724370550874197563e-02,1.600000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,1.233227172118847470e+00,4.831717821293569914e-02,8.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,1.510657894407763102e+00,3.302225974890645593e-02,8.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.388914365746298341e+00,3.067649796993967073e-02,1.200000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,2.350155890927799529e+00,3.018469262144850979e-02,1.200000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,6.351770598864545647e-01,1.578308783967418208e-02,4.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,1.994833995121486070e-01,6.004885531710851300e-03,1.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,1.615977228391356491e+00,2.399939034276580424e-02,8.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,4.339856915422418693e-01,8.847214452683348218e-03,2.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,7.896970803946579132e-01,1.319839440798242780e-02,4.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
9.996000000000000441e+00,1.968794367747098484e+00,2.028551636334983282e-02,1.600000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,5.280186480842335994e-01,1.483342452413649940e-02,4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.889661893328760112e+00,1.795721454905816264e-02,1.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.488348039215686258e+00,7.452684907180401330e-02,1.200000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,3.138687299919967977e+00,5.496283268208999526e-03,1.600000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,4.414648230385904704e-01,9.177758661881654789e-03,2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.018508640956382383e+00,4.252686953304715689e-02,8.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,2.172608468387354996e+00,9.406844714727369272e-02,1.600000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,2.407609743897558996e+00,3.526443564952030235e-02,1.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.868573881701117989e-01,5.429270398630985789e-03,1.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,3.705195273421868496e-01,1.157511761893492176e-02,2.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,6.813279968237295758e-01,1.312225611239276751e-02,4.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,3.400387615983893053e-01,9.516347913344581910e-03,2.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,2.559162232275722371e-01,5.530790489590561507e-03,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,2.000654611844737918e+00,5.762001784994992548e-02,1.600000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.554179484293717550e+00,1.709414985655893435e-02,8.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.551848753787229196e+00,2.212509844365359232e-02,1.200000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.189180384653861555e+00,1.899051274482142088e-02,8.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,2.370879751900760279e+00,3.988029975484085748e-02,1.200000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,5.768529364870949028e-01,2.048610747628954593e-02,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.777630509346595611e+00,7.392081185085062900e-02,1.200000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,2.087743576922956867e-01,5.578050790347370211e-03,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,3.166443527410963910e+00,2.177204119428767168e-02,1.600000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,3.676105629751900694e-01,8.368908183168840761e-03,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,7.346374846813725767e-01,1.926118722630465463e-02,4.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.912702929804734331e-01,6.015834833521862927e-03,1.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,2.295613845538215347e+00,4.684724110540349623e-02,1.600000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.081936412064826047e+00,2.711980499535375858e-02,8.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.753282541588063737e+00,3.558596962693785781e-02,1.200000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,2.169950330132052407e+00,2.489449669424646447e-02,1.600000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,1.874162665066026578e+00,3.970519168236211899e-02,1.200000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,2.255206411135882938e+00,2.518746390714247246e-02,1.200000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00
9.996000000000000441e+00,2.984528036214485702e+00,3.338827015488934902e-02,1.600000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00
