# surftimeconst,average_velocity_axis_0_t_inf
2.142857142857142794e+00,1.526863504634226379e+11,-3.307313939281295166e+11,-1.668875205118448486e+11,8.431585342766607285e+09,-7.690206820381619873e+11,2.659277850977925301e+09,-1.038709929845864716e+11,-2.339417040028445816e+10,1.392190708265071716e+11,2.951666932118145752e+11,3.906588005101240635e+09,1.954831349578150558e+10,1.421314686009966125e+11
2.204081632653061007e+00,1.662350155475852356e+11,-3.600792996549855957e+11,-1.816954974452121277e+11,9.179743383778945923e+09,-8.372570556405438232e+11,2.895206573444177628e+09,-1.130880250109695435e+11,-2.547014468379046631e+10,1.515722779214765625e+11,3.213600066863735352e+11,4.253286518603750706e+09,2.128304674047597885e+10,1.547431005657804260e+11
2.265306122448979664e+00,1.805623652662734680e+11,-3.911139427343025513e+11,-1.973544891332395325e+11,9.970899261469575882e+09,-9.094150282075400391e+11,3.144692462749782085e+09,-1.228347896365495453e+11,-2.766543658848669815e+10,1.646354385908456726e+11,3.490588230057793579e+11,4.619913481864885330e+09,2.311748664033049011e+10,1.680795381789851990e+11
2.326530612244897878e+00,1.956901569458793945e+11,-4.238824530630166016e+11,-2.138882726234461670e+11,1.080625435201046753e+10,-9.856041692527150879e+11,3.408114256116108894e+09,-1.331260882039983063e+11,-2.998338011400132370e+10,1.784283890771714783e+11,3.783052100697960815e+11,5.007025788617294312e+09,2.505441927605816269e+10,1.821610326554463196e+11
2.387755102040816091e+00,2.116401479127953491e+11,-4.584319605380648193e+11,-2.313206249633513489e+11,1.168701003157361221e+10,-1.065934048289635620e+12,3.685850690764533997e+09,-1.439767220559879150e+11,-3.242730925996254730e+10,1.929709656230114441e+11,4.091412357781886597e+11,5.415180332593641281e+09,2.709663072837216949e+10,1.970078352099994812e+11
2.448979591836734748e+00,2.284340954934138184e+11,-4.948095950563842773e+11,-2.496753232004745178e+11,1.261436767633100319e+10,-1.150514234831868408e+12,3.978280503916432381e+09,-1.554014925351904602e+11,-3.500055802599859619e+10,2.082830044709229126e+11,4.416089680307219238e+11,5.844934007526585579e+09,2.924690707798567200e+10,2.126401970574804382e+11
2.510204081632652962e+00,2.460937570141267395e+11,-5.330624865149111328e+11,-2.689761443823346252e+11,1.358952866245461273e+10,-1.239454298392978027e+12,4.285782432793174744e+09,-1.674152009842778015e+11,-3.770646041173761749e+10,2.243843418634629211e+11,4.757504747271600952e+11,6.296843707148779869e+09,3.150803440561180496e+10,2.290783694127245178e+11
2.571428571428571175e+00,2.646408898013265686e+11,-5.732377648105823975e+11,-2.892468655564510498e+11,1.461369436611643028e+10,-1.332863808486531250e+12,4.608735214616136551e+09,-1.800326487459219971e+11,-4.054835041680786133e+10,2.412948140431888733e+11,5.116078237672678833e+11,6.771466325192885399e+09,3.388279879196372986e+10,2.463426034905674744e+11
2.632653061224489832e+00,2.840972511814057617e+11,-6.153825598403353271e+11,-3.105112637703432617e+11,1.568806616348844910e+10,-1.430852334626094727e+12,4.947517586606694221e+09,-1.932686371627951660e+11,-4.352956204083750153e+10,2.590342572526581726e+11,5.492230830508101807e+11,7.269358755391563416e+09,3.637398631775461578e+10,2.644531505058449402e+11
2.693877551020408045e+00,3.044845984807561646e+11,-6.595440015011058350e+11,-3.327931160715301514e+11,1.681384543074264145e+10,-1.533529446325233154e+12,5.302508285986217499e+09,-2.071379675775691223e+11,-4.665342928345473480e+10,2.776225077344278564e+11,5.886383204775512695e+11,7.791077891477464676e+09,3.898438306369760132e+10,2.834302616733923950e+11
2.755102040816326259e+00,3.258246890257702637e+11,-7.057692196898310547e+11,-3.561161995075310669e+11,1.799223354405099106e+10,-1.641004713097512695e+12,5.674086049976079941e+09,-2.216554413329158936e+11,-4.992328614428774261e+10,2.970794017310552368e+11,6.298956039472556152e+11,8.337180627183250427e+09,4.171677511050584412e+10,3.032941882080454102e+11
2.816326530612244916e+00,3.481392801428405762e+11,-7.541053443034481201e+11,-3.805042911258655396e+11,1.922443187958550262e+10,-1.753387704456500488e+12,6.062629615797660828e+09,-2.368358597715077209e+11,-5.334246662296477509e+10,3.174247754850977783e+11,6.730370013596885986e+11,8.908223856241582870e+09,4.457394853889250183e+10,3.240651813246397705e+11
2.877551020408163129e+00,3.714501291583590088e+11,-8.045995052388930664e+11,-4.059811679740524902e+11,2.051164181351813507e+10,-1.870787989915761475e+12,6.468517720672327995e+09,-2.526940242360162964e+11,-5.691430471911396790e+10,3.386784652391124878e+11,7.181045806146140137e+11,9.504764472385112762e+09,4.755868942957072449e+10,3.457634922380109253e+11
2.938775510204081343e+00,3.957789933987178955e+11,-8.572988323931030273e+11,-4.325706070996112061e+11,2.185506472202088547e+10,-1.993315138988861572e+12,6.892129101821457863e+09,-2.692447360691137695e+11,-6.064213443236355591e+10,3.608603072356567383e+11,7.651404096117966309e+11,1.012735936934650040e+10,5.067378386325365448e+10,3.684093721629943848e+11
3.000000000000000000e+00,4.211476301903098145e+11,-9.122504556630152588e+11,-4.602963855500612183e+11,2.325590198126575089e+10,-2.121078721189367920e+12,7.333842496466425896e+09,-2.865027966134722290e+11,-6.452928976234176636e+10,3.839901377172880249e+11,8.141865562510017090e+11,1.077656544085840988e+10,5.392201792065449524e+10,3.920230723144260864e+11
